applicant_id,age,monthly_income,credit_limit,existing_debt,employment_years,num_existing_loans,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,pay_7,pay_8,pay_9,pay_10,pay_11,pay_12
B04506,47,76681.0,203817.0,115477.0,23.6,1,-1,0,2,2,2,0,0,-1,2,0,-1,4
B04507,25,58331.0,252575.0,156698.0,14.0,6,0,0,0,-1,-1,0,0,-1,0,-1,0,0
B04508,25,46225.0,192039.0,153639.0,6.6,2,3,4,1,4,4,2,2,3,4,3,2,3
B04509,22,67629.0,387243.0,29831.0,11.4,4,0,-1,0,-1,0,2,0,-1,-1,0,-1,-1
B04510,30,15831.0,48866.0,13424.0,4.5,1,4,3,3,1,2,2,3,2,2,4,2,4
B04511,65,34276.0,120763.0,14101.0,5.7,1,-1,0,-1,0,-1,-1,-1,0,0,0,-1,-1
B04512,41,30291.0,99297.0,22436.0,7.5,1,-1,2,2,1,1,3,3,4,2,-1,4,2
B04513,58,48588.0,134601.0,72784.0,7.3,3,0,-1,-1,-1,-1,2,-1,-1,-1,2,-1,0
B04514,41,33961.0,126411.0,57622.0,8.7,4,4,-1,-1,2,0,-1,-1,-1,-1,0,-1,0
B04515,69,50598.0,170829.0,89032.0,3.9,0,-1,4,2,3,1,1,3,1,0,1,0,4
B04516,61,22732.0,43603.0,24047.0,3.5,4,0,2,2,4,1,2,2,0,0,3,1,2
B04517,34,24875.0,115541.0,76014.0,18.9,3,0,-1,-1,0,0,0,-1,-1,0,-1,3,2
B04518,29,62213.0,236191.0,50283.0,2.0,2,2,0,-1,4,0,1,2,2,2,3,-1,-1
B04519,46,45284.0,183764.0,40883.0,6.8,3,0,4,2,0,0,0,0,-1,0,-1,0,-1
B04520,34,69629.0,223853.0,81489.0,7.0,0,4,-1,0,2,2,3,4,-1,2,1,4,2
B04521,38,26575.0,120409.0,73414.0,6.6,2,-1,-1,-1,-1,-1,-1,0,1,0,4,3,0
B04522,66,48075.0,164054.0,43934.0,5.3,2,-1,-1,0,0,-1,0,0,0,0,0,0,1
B04523,36,75227.0,188291.0,70093.0,9.4,2,0,0,-1,0,-1,0,-1,-1,0,0,0,0
B04524,38,52156.0,276598.0,179184.0,1.8,0,4,4,3,0,2,1,4,1,1,4,2,4
B04525,67,62262.0,124161.0,84331.0,1.7,5,1,3,1,4,4,4,3,3,2,4,2,2
B04526,58,47305.0,108320.0,41898.0,14.3,3,4,4,3,-1,2,1,3,3,3,3,3,2
B04527,37,43655.0,236818.0,86283.0,4.7,3,-1,2,-1,0,0,-1,3,-1,0,-1,0,-1
B04528,50,74276.0,283842.0,157987.0,7.8,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1,0
B04529,49,49979.0,122425.0,18983.0,6.5,3,0,0,-1,-1,0,-1,0,-1,-1,1,0,-1
B04530,54,23549.0,61742.0,24725.0,2.0,1,2,4,4,4,-1,-1,3,4,4,4,0,-1
B04531,22,57034.0,317848.0,77847.0,6.8,2,3,4,2,-1,-1,-1,-1,0,-1,-1,0,-1
B04532,61,42765.0,195965.0,97525.0,3.8,3,0,1,4,3,1,2,0,-1,4,0,0,0
B04533,58,66182.0,294001.0,216720.0,4.3,1,3,3,3,1,0,-1,1,4,1,1,2,2
B04534,45,41679.0,182209.0,80005.0,2.4,5,-1,3,1,0,0,4,0,3,3,-1,0,0
B04535,21,23158.0,126568.0,35832.0,1.2,0,1,1,2,1,1,0,4,2,4,2,3,1
B04536,62,24730.0,89598.0,36460.0,4.4,2,0,1,-1,-1,0,-1,0,4,2,0,2,1
B04537,33,96589.0,574803.0,278142.0,5.6,1,4,1,3,2,3,1,1,3,1,3,4,3
B04538,61,60186.0,311835.0,131738.0,4.8,3,-1,0,0,-1,3,3,-1,0,0,-1,0,-1
B04539,50,38418.0,143285.0,71780.0,9.7,3,0,-1,-1,0,-1,-1,0,0,0,0,0,-1
B04540,56,20582.0,101117.0,27713.0,9.2,0,-1,-1,2,-1,-1,0,-1,0,-1,0,-1,0
B04541,41,61295.0,335670.0,171669.0,5.5,2,0,0,3,3,4,4,4,2,3,3,-1,1
B04542,50,67534.0,360376.0,201235.0,4.2,1,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,-1
B04543,36,101418.0,357170.0,157545.0,9.5,3,0,-1,0,-1,-1,-1,-1,0,0,-1,0,0
B04544,68,20585.0,42562.0,11309.0,6.2,1,3,0,-1,0,-1,0,-1,-1,0,0,-1,-1
B04545,67,88634.0,136583.0,35942.0,2.6,5,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0
B04546,61,99553.0,577004.0,282150.0,2.4,2,0,0,0,4,3,-1,-1,0,0,-1,0,-1
B04547,67,33546.0,161681.0,23786.0,5.3,4,0,-1,-1,-1,0,0,3,0,-1,0,4,0
B04548,32,67164.0,261388.0,192273.0,10.6,1,-1,0,4,4,0,-1,-1,0,0,0,-1,-1
B04549,24,64723.0,159232.0,16474.0,9.4,2,-1,2,0,1,2,4,4,1,3,4,4,0
B04550,34,47530.0,135050.0,16650.0,7.8,2,2,2,3,-1,0,4,-1,-1,3,0,1,-1
B04551,38,78333.0,438639.0,189974.0,3.4,3,-1,0,0,0,-1,0,-1,0,0,0,0,0
B04552,60,43618.0,117711.0,67990.0,1.8,3,0,1,3,1,-1,-1,2,2,2,4,-1,1
B04553,46,37743.0,195027.0,75230.0,1.7,0,-1,-1,-1,3,-1,-1,-1,0,0,-1,0,0
B04554,21,95609.0,272510.0,56609.0,5.3,2,0,0,0,2,2,-1,-1,-1,2,0,0,3
B04555,42,41998.0,169923.0,52712.0,4.3,1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,-1
B04556,43,76994.0,166779.0,53385.0,3.7,2,0,2,1,2,4,4,-1,-1,0,3,3,1
B04557,25,16687.0,42019.0,26014.0,3.1,2,-1,-1,0,2,0,-1,0,-1,-1,1,-1,0
B04558,62,51381.0,291188.0,117693.0,9.4,4,0,-1,-1,-1,1,0,4,3,-1,0,0,-1
B04559,25,61703.0,256184.0,137237.0,4.0,3,1,2,2,1,4,3,2,4,2,2,1,2
B04560,56,42500.0,208228.0,78033.0,8.0,3,3,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1
B04561,21,41847.0,233578.0,82124.0,5.2,5,-1,-1,-1,4,4,3,0,0,-1,0,4,2
B04562,27,17597.0,29614.0,19747.0,1.6,1,-1,-1,0,-1,-1,0,-1,0,-1,3,-1,0
B04563,33,31122.0,181710.0,80973.0,7.0,2,-1,-1,0,4,-1,-1,0,0,0,0,-1,2
B04564,29,126707.0,449958.0,196062.0,8.5,1,0,0,-1,-1,-1,0,0,-1,0,-1,0,-1
B04565,46,30847.0,155452.0,57620.0,3.5,2,-1,0,2,0,3,1,1,-1,-1,-1,3,-1
B04566,43,30245.0,149271.0,79470.0,1.2,5,3,3,4,4,2,4,4,4,2,-1,3,4
B04567,43,19255.0,90302.0,49211.0,5.4,0,0,4,4,4,2,4,4,1,2,1,4,3
B04568,27,33655.0,141453.0,26750.0,10.5,6,1,-1,-1,-1,-1,0,-1,0,-1,0,0,0
B04569,46,62164.0,236577.0,92579.0,6.6,0,0,2,2,0,0,-1,2,-1,-1,4,-1,2
B04570,64,57334.0,232959.0,79427.0,0.2,2,0,0,0,0,4,2,4,0,-1,3,1,0
B04571,23,113187.0,193969.0,58678.0,8.8,2,4,4,0,4,1,4,-1,3,1,-1,1,4
B04572,51,11269.0,34037.0,1160.0,2.4,2,0,-1,0,0,1,0,-1,-1,-1,3,2,-1
B04573,63,11564.0,46128.0,24005.0,6.7,1,2,1,2,4,1,4,1,2,1,2,3,-1
B04574,23,74552.0,294419.0,186107.0,5.9,4,-1,0,-1,-1,-1,1,0,-1,1,-1,0,0
B04575,64,84711.0,231420.0,124242.0,3.5,2,-1,-1,0,-1,3,0,-1,-1,0,-1,1,-1
B04576,58,62460.0,194372.0,31492.0,1.4,1,0,0,0,0,0,0,0,0,0,-1,0,0
B04577,51,87060.0,164738.0,36156.0,10.9,1,-1,0,-1,0,0,0,0,-1,0,-1,-1,-1
B04578,42,22003.0,50027.0,40136.0,3.8,1,-1,2,-1,-1,2,4,4,3,0,2,-1,0
B04579,34,56609.0,293761.0,37481.0,6.1,2,-1,2,0,3,1,3,-1,0,3,4,2,0
B04580,39,23683.0,77486.0,66046.0,3.6,3,-1,-1,-1,0,0,4,0,3,0,0,0,0
B04581,49,27988.0,133780.0,10036.0,10.8,2,-1,0,-1,-1,-1,0,-1,3,4,1,1,3
B04582,68,45338.0,230994.0,54842.0,7.9,0,0,0,-1,-1,3,-1,0,0,0,-1,0,-1
B04583,68,63470.0,182235.0,37068.0,5.9,0,2,0,-1,1,-1,0,-1,-1,-1,-1,-1,-1
B04584,65,39481.0,82263.0,39216.0,3.2,2,-1,1,1,-1,0,-1,0,-1,0,0,-1,4
B04585,33,48434.0,227908.0,127883.0,12.7,1,0,-1,2,-1,0,0,0,-1,0,-1,0,0
B04586,43,29722.0,130976.0,51818.0,7.9,3,3,2,2,1,3,1,4,2,0,0,-1,0
B04587,53,27721.0,114540.0,65367.0,4.6,1,0,-1,0,0,-1,-1,4,-1,-1,0,-1,-1
B04588,52,24426.0,54647.0,21684.0,3.4,2,0,-1,-1,0,1,0,3,4,-1,0,0,3
B04589,66,66590.0,212675.0,50326.0,9.1,3,-1,-1,0,-1,-1,2,0,-1,-1,0,-1,-1
B04590,54,29845.0,143643.0,62417.0,2.8,1,-1,1,1,1,4,1,3,1,1,0,3,1
B04591,60,45480.0,120330.0,38079.0,2.8,0,0,0,-1,0,0,-1,0,-1,0,-1,-1,0
B04592,63,62656.0,250312.0,120669.0,10.4,1,-1,-1,-1,-1,0,0,0,2,-1,-1,0,0
B04593,22,95256.0,252965.0,106822.0,6.5,1,-1,0,0,0,-1,3,3,2,-1,0,1,-1
B04594,67,40369.0,124477.0,39294.0,1.4,3,0,0,0,1,-1,0,4,-1,-1,0,-1,-1
B04595,34,62424.0,321402.0,110631.0,12.2,0,-1,-1,0,0,0,1,3,0,0,0,0,-1
B04596,46,28800.0,164040.0,104063.0,4.9,3,0,0,-1,0,0,-1,4,-1,-1,-1,-1,0
B04597,32,100517.0,535052.0,477648.0,8.7,1,1,2,1,0,4,1,4,-1,3,1,4,3
B04598,45,27535.0,94929.0,73051.0,1.6,3,-1,0,1,0,0,2,-1,0,3,0,2,0
B04599,28,65276.0,105780.0,82513.0,3.3,1,0,4,3,3,4,3,4,1,4,1,4,4
B04600,68,22238.0,108686.0,14173.0,6.1,0,3,3,1,-1,0,-1,-1,4,2,-1,3,4
B04601,21,27162.0,106172.0,47808.0,3.7,4,0,-1,0,-1,-1,-1,-1,0,1,0,0,-1
B04602,48,22050.0,57724.0,23531.0,16.7,3,0,-1,0,-1,2,1,0,0,3,0,-1,0
B04603,52,26573.0,132175.0,75963.0,6.4,3,0,3,3,0,3,0,2,1,1,-1,0,1
B04604,27,43534.0,252324.0,135883.0,12.9,1,2,4,3,1,3,2,4,4,4,4,2,0
B04605,36,19018.0,31224.0,8350.0,3.1,1,1,3,3,2,4,3,1,3,3,1,4,4
B04606,35,88847.0,239290.0,164812.0,4.4,2,1,-1,0,-1,0,0,-1,-1,-1,0,0,-1
B04607,24,26000.0,53966.0,4455.0,7.2,1,-1,2,0,0,-1,-1,-1,-1,3,-1,-1,-1
B04608,29,22359.0,81621.0,55138.0,1.6,4,3,-1,4,3,0,-1,2,-1,0,1,-1,1
B04609,30,84868.0,198740.0,122718.0,1.9,3,4,3,2,3,0,4,1,-1,3,0,0,-1
B04610,58,74609.0,305935.0,142855.0,10.9,4,0,0,0,-1,-1,0,0,0,-1,0,0,0
B04611,59,30624.0,158189.0,96159.0,1.4,3,0,-1,-1,-1,-1,-1,0,-1,0,3,2,0
B04612,24,50405.0,214832.0,80177.0,7.9,1,4,4,2,4,4,3,3,2,3,3,3,3
B04613,45,103647.0,263559.0,170473.0,7.7,4,2,2,1,1,1,-1,0,0,0,1,1,1
B04614,64,31074.0,163456.0,113364.0,1.4,1,0,2,0,0,3,0,-1,0,-1,0,0,2
B04615,28,31865.0,68690.0,5052.0,6.1,3,2,2,4,4,1,4,2,0,4,2,4,1
B04616,69,35523.0,154953.0,82281.0,7.0,3,0,0,3,0,0,0,4,0,-1,0,-1,0
B04617,47,37132.0,137778.0,60513.0,1.9,3,-1,-1,-1,0,-1,0,0,-1,0,0,3,1
B04618,53,34342.0,117696.0,37052.0,17.7,2,0,-1,0,0,0,-1,0,0,0,0,-1,0
B04619,55,138091.0,219237.0,51228.0,2.2,0,3,-1,0,0,-1,-1,0,-1,0,0,-1,0
B04620,22,33341.0,150336.0,59640.0,4.1,1,0,4,0,-1,4,4,2,1,0,-1,0,1
B04621,41,15777.0,68048.0,61901.0,1.4,3,3,0,3,-1,-1,2,1,2,1,0,-1,2
B04622,28,55930.0,335438.0,27882.0,10.2,2,-1,4,3,3,2,-1,-1,-1,0,4,4,1
B04623,27,18160.0,48690.0,44526.0,3.6,0,-1,0,0,-1,0,0,0,0,-1,-1,0,-1
B04624,55,31877.0,175174.0,65010.0,5.3,2,-1,-1,4,1,2,2,3,3,1,-1,0,0
B04625,22,37453.0,172689.0,65366.0,8.6,2,0,1,-1,0,-1,-1,0,0,2,-1,-1,0
B04626,26,30016.0,164886.0,33400.0,1.6,2,2,3,2,4,1,3,2,1,3,3,2,3
B04627,55,40252.0,131507.0,43978.0,8.7,2,-1,0,-1,0,0,0,0,-1,-1,0,0,0
B04628,51,37872.0,58428.0,8924.0,1.7,1,0,2,0,1,0,3,0,-1,3,4,4,2
B04629,64,61061.0,354560.0,203075.0,12.0,1,0,0,2,-1,0,-1,-1,2,-1,-1,-1,-1
B04630,21,38148.0,215645.0,164127.0,6.7,2,0,-1,-1,-1,1,-1,2,2,4,4,4,-1
B04631,66,56712.0,328100.0,122317.0,2.9,4,0,0,-1,-1,-1,-1,0,-1,0,0,-1,0
B04632,30,81579.0,447406.0,32147.0,3.3,2,2,-1,0,-1,0,-1,-1,-1,0,-1,3,-1
B04633,39,126710.0,260947.0,173380.0,2.6,1,0,0,3,1,-1,-1,-1,2,3,2,0,-1
B04634,58,41703.0,203080.0,117892.0,5.2,1,-1,0,0,0,-1,4,0,0,-1,4,0,-1
B04635,66,39124.0,167795.0,85937.0,4.2,1,-1,-1,0,-1,-1,0,-1,0,4,-1,-1,0
B04636,59,73339.0,401925.0,49825.0,4.4,2,1,4,4,3,1,3,4,0,-1,2,1,3
B04637,51,33381.0,65580.0,22516.0,3.8,0,4,1,3,-1,4,3,3,4,4,2,3,-1
B04638,37,71605.0,206625.0,103335.0,18.7,2,0,2,0,0,0,0,0,0,0,0,-1,0
B04639,34,76085.0,224033.0,215962.0,1.7,0,2,3,3,-1,3,-1,1,4,0,0,-1,2
B04640,60,58095.0,275467.0,50234.0,6.4,0,-1,4,3,0,-1,-1,-1,1,-1,1,3,4
B04641,27,25083.0,102231.0,32975.0,7.7,4,-1,-1,-1,-1,0,0,-1,-1,-1,4,3,0
B04642,67,52395.0,125048.0,63413.0,10.1,1,-1,0,0,-1,0,-1,-1,-1,2,0,0,0
B04643,31,51586.0,126346.0,37797.0,4.4,2,0,0,2,-1,-1,-1,0,0,0,4,1,0
B04644,26,86058.0,234609.0,197983.0,5.5,4,0,2,4,-1,-1,-1,-1,-1,-1,0,-1,1
B04645,37,44233.0,104787.0,53758.0,9.8,1,3,1,2,1,3,3,0,2,4,0,0,-1
B04646,41,68211.0,148484.0,85099.0,8.4,1,-1,-1,0,0,2,3,0,1,4,2,1,1
B04647,26,28247.0,78473.0,27131.0,2.6,2,0,-1,0,0,0,1,3,0,0,-1,4,2
B04648,38,84157.0,367792.0,102626.0,1.3,1,0,-1,0,-1,0,0,-1,-1,0,0,1,-1
B04649,48,32717.0,188775.0,43251.0,9.2,2,4,1,-1,1,-1,0,0,0,-1,4,2,1
B04650,41,39410.0,85268.0,36982.0,4.6,0,1,1,1,3,4,2,0,-1,0,-1,0,2
B04651,32,120667.0,289265.0,40527.0,2.4,1,0,2,-1,-1,0,0,2,-1,0,0,0,0
B04652,31,57615.0,283756.0,103365.0,6.5,3,0,-1,0,0,0,0,-1,0,-1,-1,4,2
B04653,61,135761.0,220099.0,30219.0,3.5,2,-1,0,4,-1,-1,0,-1,0,0,0,0,0
B04654,53,91948.0,185155.0,25134.0,6.3,0,1,-1,0,-1,0,0,1,0,1,0,2,3
B04655,43,26299.0,129825.0,49613.0,20.5,2,0,-1,-1,-1,0,-1,-1,-1,1,-1,0,-1
B04656,69,34831.0,155925.0,21402.0,8.7,1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
B04657,27,50567.0,184755.0,36956.0,10.2,4,-1,1,1,1,-1,2,1,1,3,4,1,4
B04658,52,31615.0,147377.0,25436.0,7.9,1,0,-1,-1,-1,0,0,0,-1,0,-1,0,0
B04659,30,51141.0,185739.0,107637.0,12.2,2,0,-1,-1,-1,-1,0,0,0,0,-1,-1,1
B04660,33,49874.0,94884.0,22746.0,4.2,2,4,-1,0,0,-1,2,2,4,-1,1,1,0
B04661,25,42516.0,185856.0,59665.0,12.4,4,-1,0,2,4,2,0,1,0,3,2,3,1
B04662,31,15343.0,41358.0,3368.0,3.6,3,3,0,-1,-1,0,-1,0,0,0,-1,-1,0
B04663,36,38061.0,179492.0,35320.0,9.6,2,-1,0,-1,0,-1,-1,0,0,-1,2,0,-1
B04664,21,16662.0,91222.0,45171.0,11.4,2,3,2,0,0,0,-1,-1,1,3,2,4,2
B04665,59,44309.0,176696.0,122827.0,3.3,2,4,3,3,1,-1,3,3,-1,2,2,4,-1
B04666,33,26967.0,147087.0,42381.0,7.3,2,3,0,-1,0,0,-1,0,-1,-1,3,1,-1
B04667,59,63064.0,284654.0,170649.0,3.1,1,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1
B04668,58,77540.0,427439.0,138570.0,4.4,1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0
B04669,56,77823.0,242641.0,58385.0,1.8,1,-1,0,3,-1,-1,0,-1,-1,0,-1,4,3
B04670,59,59972.0,151633.0,79990.0,3.1,2,-1,3,0,0,-1,-1,0,2,-1,3,0,0
B04671,45,26644.0,100552.0,58482.0,1.2,3,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,0
B04672,60,39474.0,81043.0,32962.0,5.3,4,2,-1,0,-1,2,0,-1,-1,0,-1,-1,-1
B04673,65,26125.0,130358.0,68460.0,12.0,2,-1,-1,4,1,0,0,0,0,-1,4,-1,-1
B04674,56,37943.0,85646.0,26380.0,24.1,3,2,0,0,0,-1,-1,-1,0,1,-1,0,-1
B04675,51,78038.0,368448.0,65811.0,6.9,4,0,-1,0,0,0,0,-1,0,-1,4,3,0
B04676,63,31735.0,74417.0,23550.0,10.0,2,4,0,1,1,0,0,-1,-1,3,1,0,-1
B04677,39,45804.0,196413.0,170799.0,3.2,0,2,0,-1,0,-1,0,-1,0,0,-1,0,4
B04678,44,46248.0,218705.0,142443.0,12.3,0,2,0,0,0,-1,0,2,4,-1,1,-1,3
B04679,38,111211.0,541535.0,380875.0,1.4,0,-1,2,3,2,3,2,2,0,3,-1,0,-1
B04680,69,58918.0,300408.0,29206.0,12.6,2,0,-1,0,-1,-1,-1,-1,0,1,0,0,0
B04681,32,41136.0,185072.0,84404.0,12.6,2,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1
B04682,29,36940.0,151556.0,52547.0,5.8,1,0,-1,-1,0,0,-1,0,2,2,1,0,0
B04683,32,49532.0,147240.0,11164.0,4.3,0,0,-1,-1,3,0,-1,1,0,0,-1,0,-1
B04684,60,15688.0,91725.0,16630.0,5.0,2,-1,4,2,-1,0,1,-1,4,2,-1,-1,-1
B04685,35,111013.0,503307.0,209162.0,3.4,6,4,3,0,1,3,1,4,2,2,4,1,0
B04686,38,108011.0,270710.0,97449.0,2.1,1,0,-1,-1,0,4,-1,-1,-1,-1,-1,-1,0
B04687,59,30637.0,171173.0,92584.0,3.6,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
B04688,58,27959.0,133647.0,66644.0,3.9,0,-1,3,4,0,0,0,-1,3,0,0,-1,0
B04689,63,65953.0,128986.0,71719.0,7.2,3,1,4,4,2,3,0,3,2,1,4,-1,2
B04690,68,112012.0,630218.0,52124.0,4.9,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
B04691,56,38106.0,100077.0,12269.0,1.7,1,0,-1,0,-1,0,-1,0,0,-1,0,0,0
B04692,47,31159.0,145375.0,83310.0,4.0,3,-1,-1,2,4,4,0,-1,0,0,-1,0,-1
B04693,58,60045.0,304211.0,90192.0,2.8,1,0,0,0,0,0,0,0,0,0,0,-1,0
B04694,23,15480.0,23987.0,6784.0,16.9,3,0,-1,0,3,0,3,-1,0,-1,4,4,0
B04695,35,15842.0,27896.0,10144.0,8.2,4,4,2,3,3,3,4,1,3,2,3,3,3
B04696,38,29773.0,111292.0,50227.0,7.2,1,-1,2,-1,3,0,-1,-1,2,1,1,-1,0
B04697,50,21616.0,119492.0,25001.0,0.6,4,1,1,0,-1,1,0,1,0,-1,-1,0,0
B04698,28,81355.0,341294.0,135519.0,14.4,2,0,0,0,0,0,-1,0,-1,0,1,0,0
B04699,48,23899.0,69242.0,2383.0,1.2,4,-1,-1,-1,-1,0,1,-1,0,-1,0,0,0
B04700,58,54676.0,204794.0,83495.0,6.2,4,3,1,0,-1,-1,3,2,3,-1,0,-1,-1
B04701,50,46922.0,103292.0,42947.0,6.8,2,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1
B04702,35,33714.0,97121.0,84068.0,8.2,2,-1,0,0,3,0,-1,0,0,-1,0,0,-1
B04703,23,127212.0,382228.0,196924.0,3.0,1,-1,3,2,2,3,2,2,4,1,1,4,3
B04704,64,23650.0,135285.0,96543.0,8.9,2,3,0,0,-1,-1,-1,-1,0,-1,-1,0,-1
B04705,58,17305.0,102351.0,50953.0,5.6,1,0,-1,-1,-1,-1,0,4,-1,-1,-1,0,0
B04706,65,51151.0,265193.0,154554.0,5.0,2,1,-1,0,2,-1,-1,0,-1,-1,-1,0,0
B04707,25,75338.0,331037.0,35634.0,1.9,4,2,1,0,-1,0,0,0,3,2,0,1,1
B04708,51,70305.0,229519.0,134377.0,4.4,3,-1,0,-1,3,-1,-1,-1,0,0,0,0,0
B04709,23,42225.0,106823.0,63909.0,0.8,3,1,1,0,2,2,0,-1,1,3,3,2,4
B04710,40,89298.0,182333.0,92910.0,3.4,2,-1,0,-1,-1,0,2,-1,3,2,0,-1,4
B04711,55,32758.0,181892.0,131151.0,11.8,4,3,-1,0,-1,0,-1,4,-1,-1,0,0,3
B04712,44,31217.0,147279.0,116717.0,5.6,1,0,0,1,0,0,-1,-1,0,-1,0,-1,1
B04713,54,43103.0,94876.0,10076.0,11.2,1,2,2,1,0,2,4,1,1,0,0,0,3
B04714,46,48466.0,77771.0,30625.0,6.0,1,-1,-1,3,4,2,4,-1,0,-1,-1,1,3
B04715,22,42720.0,196021.0,74993.0,5.7,0,-1,-1,0,2,2,0,0,4,-1,-1,-1,0
B04716,23,36790.0,88106.0,32836.0,7.7,0,2,0,3,0,0,0,-1,0,0,0,0,-1
B04717,32,75331.0,416775.0,109609.0,9.4,2,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0
B04718,36,80474.0,176602.0,80225.0,5.8,5,0,0,0,-1,-1,3,2,-1,-1,-1,2,-1
B04719,56,60448.0,238131.0,91841.0,7.4,2,0,0,-1,0,-1,0,0,-1,-1,-1,-1,4
B04720,28,34820.0,187416.0,2935.0,7.9,3,-1,0,4,4,0,0,0,-1,0,0,2,3
B04721,38,94862.0,198361.0,115744.0,6.8,2,-1,0,0,-1,0,-1,0,-1,0,-1,0,0
B04722,43,32814.0,184873.0,24745.0,6.0,1,1,-1,0,0,2,0,-1,1,4,1,1,0
B04723,50,42354.0,86541.0,18577.0,0.7,3,0,0,0,0,0,-1,0,-1,-1,-1,0,-1
B04724,26,40479.0,220136.0,154169.0,2.4,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1
B04725,37,57060.0,325714.0,157636.0,2.1,2,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0
B04726,21,116415.0,519569.0,60220.0,1.9,5,4,4,2,0,-1,4,2,4,-1,0,4,1
B04727,48,44572.0,80696.0,18830.0,9.4,2,3,-1,0,0,-1,0,0,0,-1,4,2,2
B04728,35,36806.0,176256.0,137414.0,9.7,2,1,1,2,3,1,4,4,4,1,3,4,1
B04729,29,18683.0,84887.0,55836.0,7.8,0,-1,-1,0,0,-1,1,0,-1,0,-1,3,0
B04730,28,20734.0,58387.0,13251.0,2.9,1,0,0,-1,2,0,0,-1,-1,0,0,1,0
B04731,67,42696.0,133460.0,40096.0,11.9,1,0,4,3,4,0,1,0,1,3,-1,-1,0
B04732,49,45586.0,262440.0,122649.0,5.1,2,2,0,0,2,2,1,0,3,4,2,3,0
B04733,42,32017.0,86976.0,17550.0,5.0,0,4,2,3,3,2,4,2,4,1,2,1,0
B04734,28,48898.0,258133.0,181920.0,2.5,0,0,2,-1,4,3,0,4,2,2,3,4,1
B04735,21,58524.0,202049.0,42148.0,8.0,0,-1,0,-1,0,0,0,-1,-1,0,3,-1,-1
B04736,28,115867.0,422778.0,242042.0,11.3,2,0,4,2,3,4,2,3,2,1,4,4,2
B04737,24,52629.0,150567.0,83402.0,4.3,3,-1,0,0,0,3,3,1,2,0,-1,-1,0
B04738,37,25930.0,108536.0,40221.0,1.1,1,-1,-1,0,0,-1,3,3,2,-1,-1,3,-1
B04739,34,44303.0,165694.0,125779.0,2.1,3,-1,0,0,0,-1,0,-1,-1,-1,-1,0,0
B04740,31,51409.0,96426.0,10631.0,20.5,2,0,0,0,0,0,-1,0,-1,0,1,-1,0
B04741,29,34676.0,144574.0,38207.0,3.4,1,-1,3,4,0,2,1,-1,-1,4,0,-1,-1
B04742,56,97620.0,234766.0,2750.0,4.7,7,4,0,2,2,1,1,3,2,4,0,0,3
B04743,21,34660.0,108731.0,66750.0,2.2,4,-1,0,0,-1,3,2,4,-1,1,0,-1,0
B04744,26,82655.0,187646.0,141803.0,12.5,1,0,-1,1,1,3,1,1,1,-1,2,3,2
B04745,52,24887.0,120354.0,32971.0,2.5,3,-1,0,-1,-1,0,0,-1,0,4,1,2,2
B04746,43,62874.0,123641.0,11620.0,11.6,3,0,0,-1,4,1,0,-1,0,-1,2,-1,0
B04747,42,21287.0,35264.0,10044.0,10.1,2,0,0,-1,0,0,-1,0,0,0,0,0,-1
B04748,21,36842.0,209061.0,84752.0,6.9,2,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0
B04749,28,66089.0,316644.0,92402.0,6.3,4,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1
B04750,30,40289.0,103105.0,84825.0,8.0,2,4,3,1,2,2,4,1,4,3,2,4,0
B04751,58,54419.0,218088.0,74432.0,15.4,1,-1,3,3,2,2,-1,3,4,1,4,1,1
B04752,52,34831.0,192276.0,36937.0,4.3,1,1,2,-1,4,4,3,3,4,-1,4,4,-1
B04753,52,148991.0,723259.0,112549.0,19.3,3,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,0
B04754,42,35734.0,109749.0,46608.0,5.0,2,0,-1,-1,0,-1,0,0,-1,0,-1,0,0
B04755,52,20538.0,72483.0,25531.0,7.3,3,-1,4,1,-1,-1,-1,0,0,0,-1,1,0
B04756,50,41815.0,96259.0,69780.0,17.4,6,-1,-1,-1,-1,1,2,4,1,1,4,1,-1
B04757,47,44307.0,246590.0,70564.0,5.4,0,0,2,2,1,3,1,4,3,2,-1,2,4
B04758,45,53250.0,201039.0,107480.0,10.4,3,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1
